Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,power_proxy,wear_torque_ratio,temp_stress_index,rpm_torque_interaction,wear_category
0,301.2,310.4,1515,38.4,51,0,0,0,0,0,0,9.199999999999989,58176.0,1.2944162436548223,353.2799999999996,58176.0,1
0,301.2,310.4,1516,44.4,53,0,0,0,0,0,0,9.199999999999989,67310.4,1.1674008810572687,408.4799999999995,67310.4,1
0,301.2,310.5,1546,40.0,55,0,0,0,0,0,0,9.300000000000011,61840.0,1.3414634146341464,372.00000000000045,61840.0,1
0,301.3,310.6,1481,40.9,57,0,0,0,0,0,0,9.300000000000011,60572.9,1.360381861575179,380.37000000000046,60572.9,1
2,301.3,310.6,1605,32.5,59,0,0,0,0,0,0,9.300000000000011,52162.5,1.7611940298507462,302.25000000000034,52162.5,1
2,301.2,310.7,1656,26.2,64,0,0,0,0,0,0,9.5,43387.2,2.3529411764705883,248.9,43387.2,1
2,301.2,310.6,1352,52.0,69,0,0,0,0,0,0,9.400000000000034,70304.0,1.3018867924528301,488.8000000000018,70304.0,1
0,301.3,310.7,1504,47.2,74,0,0,0,0,0,0,9.399999999999977,70988.8,1.5352697095435683,443.6799999999989,70988.8,1
0,301.3,310.6,1436,44.2,76,0,0,0,0,0,0,9.300000000000011,63471.200000000004,1.6814159292035398,411.0600000000005,63471.200000000004,1
2,301.2,310.5,1505,43.6,78,0,0,0,0,0,0,9.300000000000011,65618.0,1.748878923766816,405.48000000000053,65618.0,1
0,301.3,310.5,1406,47.1,83,0,0,0,0,0,0,9.199999999999989,66222.6,1.7255717255717256,433.3199999999995,66222.6,1
1,301.3,310.5,1481,39.7,85,0,0,0,0,0,0,9.199999999999989,58795.700000000004,2.0884520884520885,365.23999999999955,58795.700000000004,1
0,301.4,310.7,1487,44.6,88,0,0,0,0,0,0,9.300000000000011,66320.2,1.9298245614035088,414.78000000000054,66320.2,1
0,301.4,310.7,1436,54.1,90,0,0,0,0,0,0,9.300000000000011,77687.6,1.6333938294010888,503.1300000000006,77687.6,1
1,301.4,310.7,1368,63.7,92,1,0,0,1,0,0,9.300000000000011,87141.6,1.4219474497681608,592.4100000000008,87141.6,1
0,301.4,310.7,1509,38.3,95,0,0,0,0,0,0,9.300000000000011,57794.7,2.4173027989821882,356.1900000000004,57794.7,1
0,301.4,310.8,1543,36.9,97,0,0,0,0,0,0,9.400000000000034,56936.7,2.559366754617414,346.86000000000126,56936.7,1
0,301.4,310.8,1698,29.6,99,0,0,0,0,0,0,9.400000000000034,50260.8,3.235294117647059,278.24000000000103,50260.8,1
1,301.4,310.7,1470,46.5,101,0,0,0,0,0,0,9.300000000000011,68355.0,2.126315789473684,432.4500000000005,68355.0,1
1,301.4,310.8,1738,30.3,104,0,0,0,0,0,0,9.400000000000034,52661.4,3.3226837060702876,284.820000000001,52661.4,1
1,301.4,310.8,1530,39.9,107,0,0,0,0,0,0,9.400000000000034,61047.0,2.6161369193154034,375.06000000000137,61047.0,1
0,301.4,310.8,1740,29.2,110,0,0,0,0,0,0,9.400000000000034,50808.0,3.642384105960265,274.480000000001,50808.0,1
0,301.4,310.8,1770,24.1,112,0,0,0,0,0,0,9.400000000000034,42657.0,4.46215139442231,226.54000000000084,42657.0,1
2,301.3,310.6,1527,44.0,114,0,0,0,0,0,0,9.300000000000011,67188.0,2.533333333333333,409.2000000000005,67188.0,1
0,301.3,310.7,1516,46.0,119,0,0,0,0,0,0,9.399999999999977,69736.0,2.5319148936170213,432.39999999999895,69736.0,1
0,301.4,310.7,1616,36.5,121,0,0,0,0,0,0,9.300000000000011,58984.0,3.2266666666666666,339.4500000000004,58984.0,1
0,301.4,310.7,1786,26.1,123,0,0,0,0,0,0,9.300000000000011,46614.600000000006,4.538745387453874,242.7300000000003,46614.600000000006,1
0,301.4,310.8,1389,52.7,125,0,0,0,0,0,0,9.400000000000034,73200.3,2.3277467411545625,495.3800000000018,73200.3,1
1,301.4,310.7,1639,29.8,127,0,0,0,0,0,0,9.300000000000011,48842.200000000004,4.123376623376624,277.1400000000003,48842.200000000004,1
2,301.5,310.7,1394,46.7,130,0,0,0,0,0,0,9.199999999999989,65099.8,2.7253668763102725,429.6399999999995,65099.8,1
0,301.5,310.7,1686,27.9,135,0,0,0,0,0,0,9.199999999999989,47039.399999999994,4.671280276816609,256.67999999999967,47039.399999999994,1
1,301.5,310.6,1638,31.9,137,0,0,0,0,0,0,9.100000000000023,52252.2,4.164133738601824,290.2900000000007,52252.2,1
1,301.5,310.6,1447,41.9,140,0,0,0,0,0,0,9.100000000000023,60629.299999999996,3.2634032634032635,381.29000000000093,60629.299999999996,1
2,301.5,310.6,1512,39.0,143,0,0,0,0,0,0,9.100000000000023,58968.0,3.575,354.9000000000009,58968.0,1
0,301.6,310.8,1961,21.8,148,0,0,0,0,0,0,9.199999999999989,42749.8,6.491228070175438,200.55999999999975,42749.8,1
0,301.5,310.7,1596,35.4,150,0,0,0,0,0,0,9.199999999999989,56498.399999999994,4.120879120879121,325.6799999999996,56498.399999999994,1
1,301.5,310.7,1871,21.3,152,0,0,0,0,0,0,9.199999999999989,39852.3,6.816143497757848,195.95999999999975,39852.3,2
0,301.5,310.7,1942,20.5,155,0,0,0,0,0,0,9.199999999999989,39811.0,7.209302325581396,188.59999999999977,39811.0,2
0,301.4,310.6,1557,38.2,157,0,0,0,0,0,0,9.200000000000045,59477.4,4.005102040816326,351.44000000000176,59477.4,2
0,301.4,310.6,1550,36.8,159,0,0,0,0,0,0,9.200000000000045,57039.99999999999,4.2063492063492065,338.56000000000165,57039.99999999999,2
0,301.3,310.6,1966,22.6,161,0,0,0,0,0,0,9.300000000000011,44431.600000000006,6.822033898305085,210.18000000000026,44431.600000000006,2
1,301.3,310.6,1499,36.1,163,0,0,0,0,0,0,9.300000000000011,54113.9,4.393530997304582,335.7300000000004,54113.9,2
0,301.3,310.6,1521,36.3,166,0,0,0,0,0,0,9.300000000000011,55212.299999999996,4.450402144772118,337.5900000000004,55212.299999999996,2
1,301.4,310.7,1375,42.0,168,0,0,0,0,0,0,9.300000000000011,57750.0,3.9069767441860463,390.6000000000005,57750.0,2
0,301.4,310.6,1634,31.1,171,0,0,0,0,0,0,9.200000000000045,50817.4,5.327102803738318,286.1200000000014,50817.4,2
1,301.3,310.6,1378,49.4,173,0,0,0,0,0,0,9.300000000000011,68073.2,3.432539682539683,459.4200000000005,68073.2,2
0,301.4,310.7,1428,53.7,176,0,0,0,0,0,0,9.300000000000011,76683.6,3.2175502742230346,499.41000000000065,76683.6,2
1,301.4,310.6,1855,25.3,178,0,0,0,0,0,0,9.200000000000045,46931.5,6.768060836501901,232.76000000000116,46931.5,2
0,301.4,310.6,1578,33.0,181,0,0,0,0,0,0,9.200000000000045,52074.0,5.323529411764706,303.6000000000015,52074.0,2
1,301.4,310.5,1451,45.3,183,0,0,0,0,0,0,9.100000000000023,65730.3,3.9524838012958967,412.230000000001,65730.3,2
0,301.5,310.5,1644,34.9,186,0,0,0,0,0,0,9.0,57375.6,5.181058495821727,314.09999999999997,57375.6,2
0,301.4,310.4,1388,45.3,188,0,0,0,0,0,0,9.0,62876.399999999994,4.060475161987041,407.7,62876.399999999994,2
0,301.4,310.4,1543,40.9,190,0,0,0,0,0,0,9.0,63108.7,4.534606205250597,368.09999999999997,63108.7,2
0,301.3,310.4,1501,41.6,192,0,0,0,0,0,0,9.099999999999966,62441.6,4.507042253521127,378.5599999999986,62441.6,2
0,301.3,310.4,1507,39.1,194,0,0,0,0,0,0,9.099999999999966,58923.700000000004,4.837905236907731,355.8099999999987,58923.700000000004,2
0,301.4,310.4,1559,36.0,196,0,0,0,0,0,0,9.0,56124.0,5.297297297297297,324.0,56124.0,2
0,301.5,310.5,1528,35.7,198,0,0,0,0,0,0,9.0,54549.600000000006,5.395095367847411,321.3,54549.600000000006,2
1,301.5,310.5,1503,38.2,200,0,0,0,0,0,0,9.0,57414.600000000006,5.1020408163265305,343.8,57414.600000000006,2
0,301.5,310.5,1372,44.0,203,0,0,0,0,0,0,9.0,60368.0,4.511111111111111,396.0,60368.0,2
1,301.5,310.5,1600,32.8,205,0,0,0,0,0,0,9.0,52479.99999999999,6.06508875739645,295.2,52479.99999999999,2
0,301.5,310.6,1453,44.0,208,0,0,0,0,0,0,9.100000000000023,63932.0,4.622222222222222,400.400000000001,63932.0,2
1,301.6,310.7,1813,24.6,210,0,0,0,0,0,0,9.099999999999966,44599.8,8.203125,223.85999999999916,44599.8,2
0,301.6,310.7,1457,40.4,213,0,0,0,0,0,0,9.099999999999966,58862.799999999996,5.144927536231884,367.6399999999986,58862.799999999996,2
1,301.6,310.6,1553,38.9,0,0,0,0,0,0,0,9.0,60411.7,0.0,350.09999999999997,60411.7,-1
0,301.7,310.7,1763,25.9,3,0,0,0,0,0,0,9.0,45661.7,0.11152416356877325,233.1,45661.7,0
0,301.7,310.7,2023,20.9,5,0,0,0,0,0,0,9.0,42280.7,0.22831050228310504,188.1,42280.7,0
1,301.6,310.7,1457,47.8,7,0,0,0,0,0,0,9.099999999999966,69644.59999999999,0.1434426229508197,434.97999999999837,69644.59999999999,0
0,301.6,310.7,1679,29.5,10,0,0,0,0,0,0,9.099999999999966,49530.5,0.32786885245901637,268.449999999999,49530.5,0
0,301.6,310.6,2103,19.7,12,0,0,0,0,0,0,9.0,41429.1,0.5797101449275363,177.29999999999998,41429.1,0
1,301.5,310.7,1460,38.6,14,0,0,0,0,0,0,9.199999999999989,56356.0,0.35353535353535354,355.11999999999955,56356.0,0
1,301.5,310.7,1454,39.4,17,0,0,0,0,0,0,9.199999999999989,57287.6,0.42079207920792083,362.47999999999956,57287.6,0
0,301.5,310.6,1481,46.8,20,0,0,0,0,0,0,9.100000000000023,69310.8,0.4184100418410042,425.880000000001,69310.8,0
0,301.5,310.7,1424,51.1,22,0,0,0,0,0,0,9.199999999999989,72766.40000000001,0.42226487523992323,470.11999999999944,72766.40000000001,0
0,301.6,310.7,1494,39.5,24,0,0,0,0,0,0,9.099999999999966,59013.0,0.5925925925925926,359.4499999999987,59013.0,0
1,301.5,310.6,1424,47.0,26,0,0,0,0,0,0,9.100000000000023,66928.0,0.5416666666666666,427.70000000000107,66928.0,0
1,301.5,310.7,1347,47.9,29,0,0,0,0,0,0,9.199999999999989,64521.299999999996,0.5930470347648262,440.67999999999944,64521.299999999996,0
0,301.5,310.6,1374,46.7,32,0,0,0,0,0,0,9.100000000000023,64165.8,0.670859538784067,424.9700000000011,64165.8,0
1,301.5,310.6,1403,47.4,34,0,0,0,0,0,0,9.100000000000023,66502.2,0.7024793388429752,431.34000000000106,66502.2,0
1,301.5,310.6,1573,37.4,37,0,0,0,0,0,0,9.100000000000023,58830.2,0.9635416666666667,340.3400000000008,58830.2,0
1,301.6,310.6,1691,30.1,40,0,0,0,0,0,0,9.0,50899.100000000006,1.2861736334405145,270.90000000000003,50899.100000000006,0
2,301.5,310.5,1538,44.3,43,0,0,0,0,0,0,9.0,68133.4,0.9492273730684327,398.7,68133.4,0
0,301.5,310.5,1556,39.1,48,0,0,0,0,0,0,9.0,60839.600000000006,1.1970074812967582,351.90000000000003,60839.600000000006,0
1,301.5,310.4,1593,36.8,50,0,0,0,0,0,0,8.899999999999977,58622.399999999994,1.3227513227513228,327.51999999999913,58622.399999999994,0
0,301.5,310.4,1474,39.9,53,0,0,0,0,0,0,8.899999999999977,58812.6,1.2958435207823962,355.1099999999991,58812.6,1
0,301.5,310.4,1543,34.0,55,0,0,0,0,0,0,8.899999999999977,52462.0,1.5714285714285714,302.5999999999992,52462.0,1
2,301.5,310.5,1587,33.8,57,0,0,0,0,0,0,9.0,53640.6,1.6379310344827587,304.2,53640.6,1
0,301.6,310.6,1222,70.0,62,0,0,0,0,0,0,9.0,85540.0,0.8732394366197183,630.0,85540.0,1
0,301.7,310.6,1513,41.1,64,0,0,0,0,0,0,8.900000000000034,62184.3,1.520190023752969,365.79000000000144,62184.3,1
0,301.7,310.6,1660,28.7,66,0,0,0,0,0,0,8.900000000000034,47642.0,2.2222222222222223,255.43000000000097,47642.0,1
0,301.7,310.6,1545,42.1,68,0,0,0,0,0,0,8.900000000000034,65044.5,1.5777262180974478,374.6900000000015,65044.5,1
1,301.7,310.6,1380,45.8,70,0,0,0,0,0,0,8.900000000000034,63203.99999999999,1.4957264957264957,407.62000000000154,63203.99999999999,1
0,301.6,310.6,1321,60.8,73,0,0,0,0,0,0,9.0,80316.8,1.1812297734627832,547.1999999999999,80316.8,1
1,301.6,310.6,1309,65.8,75,1,0,0,1,0,0,9.0,86132.2,1.122754491017964,592.1999999999999,86132.2,1
1,301.7,310.7,1627,31.3,78,0,0,0,0,0,0,9.0,50925.1,2.4148606811145514,281.7,50925.1,1
1,301.6,310.7,1791,23.8,81,0,0,0,0,0,0,9.099999999999966,42625.8,3.2661290322580645,216.5799999999992,42625.8,1
1,301.7,310.7,1861,21.8,84,0,0,0,0,0,0,9.0,40569.8,3.6842105263157894,196.20000000000002,40569.8,1
0,301.7,310.7,1493,51.1,87,0,0,0,0,0,0,9.0,76292.3,1.6698656429942418,459.90000000000003,76292.3,1
1,301.7,310.7,1442,41.1,89,0,0,0,0,0,0,9.0,59266.200000000004,2.1140142517814726,369.90000000000003,59266.200000000004,1
0,301.7,310.7,1532,39.8,92,0,0,0,0,0,0,9.0,60973.6,2.2549019607843137,358.2,60973.6,1
1,301.6,310.7,1421,44.4,94,0,0,0,0,0,0,9.099999999999966,63092.4,2.0704845814977975,404.0399999999985,63092.4,1
0,301.6,310.6,1613,42.5,97,0,0,0,0,0,0,9.0,68552.5,2.2298850574712645,382.5,68552.5,1
1,301.7,310.6,1876,22.1,99,0,0,0,0,0,0,8.900000000000034,41459.600000000006,4.285714285714286,196.69000000000077,41459.600000000006,1
0,301.6,310.5,1593,34.5,102,0,0,0,0,0,0,8.899999999999977,54958.5,2.8732394366197185,307.0499999999992,54958.5,1
0,301.6,310.5,1397,49.4,104,0,0,0,0,0,0,8.899999999999977,69011.8,2.0634920634920637,439.6599999999989,69011.8,1
1,301.6,310.5,1414,49.3,106,0,0,0,0,0,0,8.899999999999977,69710.2,2.1073558648111335,438.76999999999884,69710.2,1
1,301.5,310.4,1378,55.3,109,0,0,0,0,0,0,8.899999999999977,76203.4,1.9360568383658971,492.1699999999987,76203.4,1
0,301.4,310.4,1301,51.2,112,0,0,0,0,0,0,9.0,66611.2,2.1455938697318007,460.8,66611.2,1
1,301.5,310.5,1737,29.3,114,0,0,0,0,0,0,9.0,50894.1,3.762376237623762,263.7,50894.1,1
0,301.5,310.5,1396,44.5,117,0,0,0,0,0,0,9.0,62122.0,2.5714285714285716,400.5,62122.0,1
0,301.5,310.5,1534,39.3,119,0,0,0,0,0,0,9.0,60286.2,2.9528535980148884,353.7,60286.2,1
1,301.5,310.5,1774,25.5,121,0,0,0,0,0,0,9.0,45237.0,4.566037735849057,229.5,45237.0,1
2,301.5,310.5,1453,48.0,124,0,0,0,0,0,0,9.0,69744.0,2.5306122448979593,432.0,69744.0,1
0,301.5,310.5,1453,44.2,129,0,0,0,0,0,0,9.0,64222.600000000006,2.8539823008849554,397.8,64222.600000000006,1
0,301.4,310.5,1380,48.4,131,0,0,0,0,0,0,9.100000000000023,66792.0,2.651821862348178,440.4400000000011,66792.0,1
0,301.4,310.4,1334,43.2,133,0,0,0,0,0,0,9.0,57628.8,3.009049773755656,388.8,57628.8,1
0,301.5,310.5,1702,28.7,135,0,0,0,0,0,0,9.0,48847.4,4.545454545454546,258.3,48847.4,1
0,301.6,310.6,1431,37.5,137,0,0,0,0,0,0,9.0,53662.5,3.5584415584415585,337.5,53662.5,1
1,301.5,310.5,1308,60.5,139,0,0,0,0,0,0,9.0,79134.0,2.2601626016260163,544.5,79134.0,1
0,301.5,310.6,1565,43.9,142,0,0,0,0,0,0,9.100000000000023,68703.5,3.162583518930958,399.490000000001,68703.5,1
1,301.5,310.4,1486,39.6,144,0,0,0,0,0,0,8.899999999999977,58845.6,3.54679802955665,352.4399999999991,58845.6,1
0,301.5,310.5,1479,34.2,147,0,0,0,0,0,0,9.0,50581.8,4.176136363636363,307.8,50581.8,1
0,301.5,310.5,1927,22.4,149,0,0,0,0,0,0,9.0,43164.799999999996,6.367521367521368,201.6,43164.799999999996,1
0,301.5,310.4,1488,41.1,151,0,0,0,0,0,0,8.899999999999977,61156.8,3.5866983372921615,365.78999999999905,61156.8,2
1,301.5,310.4,1350,54.9,153,0,0,0,0,0,0,8.899999999999977,74115.0,2.737030411449016,488.60999999999876,74115.0,2
0,301.6,310.4,1561,35.3,156,0,0,0,0,0,0,8.799999999999955,55103.299999999996,4.297520661157025,310.6399999999984,55103.299999999996,2
1,301.5,310.4,1276,55.6,158,0,0,0,0,0,0,8.899999999999977,70945.6,2.791519434628975,494.8399999999987,70945.6,2
2,301.5,310.4,1580,35.7,161,0,0,0,0,0,0,8.899999999999977,56406.00000000001,4.38692098092643,317.7299999999992,56406.00000000001,2
1,301.4,310.3,1610,29.1,166,0,0,0,0,0,0,8.900000000000034,46851.0,5.514950166112957,258.99000000000103,46851.0,2
0,301.4,310.3,2203,16.6,169,0,0,0,0,0,0,8.900000000000034,36569.8,9.602272727272727,147.74000000000058,36569.8,2
0,301.4,310.3,1639,32.7,171,0,0,0,0,0,0,8.900000000000034,53595.3,5.074183976261128,291.03000000000117,53595.3,2
1,301.4,310.4,1553,44.7,173,0,0,0,0,0,0,9.0,69419.1,3.785557986870897,402.3,69419.1,2
0,301.4,310.3,1374,47.6,176,0,0,0,0,0,0,8.900000000000034,65402.4,3.6213991769547325,423.64000000000163,65402.4,2
0,301.4,310.4,1430,50.9,178,0,0,0,0,0,0,9.0,72787.0,3.4296724470134876,458.09999999999997,72787.0,2
0,301.3,310.3,1626,31.3,180,0,0,0,0,0,0,9.0,50893.8,5.572755417956657,281.7,50893.8,2
2,301.4,310.5,1421,43.8,182,0,0,0,0,0,0,9.100000000000023,62239.799999999996,4.0625,398.58000000000095,62239.799999999996,2
1,301.3,310.4,1501,39.8,187,0,0,0,0,0,0,9.099999999999966,59739.799999999996,4.583333333333334,362.17999999999864,59739.799999999996,2
1,301.3,310.4,2093,18.7,190,0,0,0,0,0,0,9.099999999999966,39139.1,9.644670050761421,170.16999999999936,39139.1,2
0,301.3,310.4,1504,47.2,193,0,0,0,0,0,0,9.099999999999966,70988.8,4.004149377593361,429.5199999999984,70988.8,2
0,301.3,310.4,1538,38.4,195,0,0,0,0,0,0,9.099999999999966,59059.2,4.949238578680204,349.4399999999987,59059.2,2
0,301.3,310.4,1440,41.5,197,0,0,0,0,0,0,9.099999999999966,59760.0,4.635294117647059,377.6499999999986,59760.0,2
0,301.3,310.4,1414,51.4,199,0,0,0,0,0,0,9.099999999999966,72679.59999999999,3.7977099236641223,467.73999999999825,72679.59999999999,2
2,301.4,310.5,1536,39.9,201,0,0,0,0,0,0,9.100000000000023,61286.399999999994,4.914425427872861,363.0900000000009,61286.399999999994,2
0,301.4,310.5,1476,39.2,206,0,0,0,0,0,0,9.100000000000023,57859.200000000004,5.124378109452736,356.72000000000094,57859.200000000004,2
0,301.4,310.5,1571,33.9,208,0,0,0,0,0,0,9.100000000000023,53256.899999999994,5.959885386819485,308.49000000000075,53256.899999999994,2
0,301.5,310.6,1998,20.2,210,0,0,0,0,0,0,9.100000000000023,40359.6,9.90566037735849,183.82000000000045,40359.6,2
0,301.5,310.6,1357,42.1,212,0,0,0,0,0,0,9.100000000000023,57129.700000000004,4.918793503480278,383.110000000001,57129.700000000004,2
0,301.6,310.7,1424,50.5,214,0,0,0,0,0,0,9.099999999999966,71912.0,4.155339805825243,459.54999999999825,71912.0,2
0,301.6,310.7,1380,51.8,216,1,0,0,0,1,0,9.099999999999966,71484.0,4.090909090909091,471.37999999999823,71484.0,2
0,301.5,310.7,1618,35.5,218,0,0,0,0,0,0,9.199999999999989,57439.0,5.972602739726027,326.59999999999957,57439.0,2
0,301.5,310.6,1579,28.0,220,0,0,0,0,0,0,9.100000000000023,44212.0,7.586206896551724,254.80000000000064,44212.0,2
0,301.5,310.7,1423,44.0,222,0,0,0,0,0,0,9.199999999999989,62612.0,4.933333333333334,404.7999999999995,62612.0,2
0,301.5,310.7,1435,38.5,224,0,0,0,0,0,0,9.199999999999989,55247.5,5.670886075949367,354.1999999999996,55247.5,2
1,301.5,310.7,1336,65.6,0,1,0,0,1,0,0,9.199999999999989,87641.59999999999,0.0,603.5199999999992,87641.59999999999,-1
0,301.6,310.8,1392,42.4,3,0,0,0,0,0,0,9.199999999999989,59020.799999999996,0.06912442396313365,390.07999999999953,59020.799999999996,0
0,301.5,310.8,1417,49.7,5,0,0,0,0,0,0,9.300000000000011,70424.90000000001,0.09861932938856015,462.2100000000006,70424.90000000001,0
0,301.4,310.7,1425,45.1,7,0,0,0,0,0,0,9.300000000000011,64267.5,0.15184381778741865,419.4300000000005,64267.5,0
0,301.5,310.8,1512,38.9,9,0,0,0,0,0,0,9.300000000000011,58816.799999999996,0.2255639097744361,361.77000000000044,58816.799999999996,0
0,301.5,310.9,1318,50.6,11,0,0,0,0,0,0,9.399999999999977,66690.8,0.2131782945736434,475.63999999999885,66690.8,0
0,301.6,310.9,1538,40.4,13,0,0,0,0,0,0,9.299999999999955,62135.2,0.3140096618357488,375.71999999999815,62135.2,0
0,301.6,310.9,1532,43.6,15,0,0,0,0,0,0,9.299999999999955,66795.2,0.3363228699551569,405.47999999999803,66795.2,0
0,301.7,311.0,1715,24.8,17,0,0,0,0,0,0,9.300000000000011,42532.0,0.6589147286821705,230.6400000000003,42532.0,0
0,301.7,311.0,1700,28.7,19,0,0,0,0,0,0,9.300000000000011,48790.0,0.6397306397306397,266.9100000000003,48790.0,0
0,301.7,311.0,1548,40.3,21,0,0,0,0,0,0,9.300000000000011,62384.399999999994,0.5084745762711865,374.7900000000004,62384.399999999994,0
0,301.7,311.0,1546,43.0,23,0,0,0,0,0,0,9.300000000000011,66478.0,0.5227272727272727,399.9000000000005,66478.0,0
0,301.7,311.0,1343,49.2,25,0,0,0,0,0,0,9.300000000000011,66075.6,0.49800796812749,457.56000000000057,66075.6,0
1,301.7,311.0,1510,47.8,27,0,0,0,0,0,0,9.300000000000011,72178.0,0.5532786885245902,444.54000000000053,72178.0,0
1,301.8,311.0,1839,23.6,30,0,0,0,0,0,0,9.199999999999989,43400.4,1.2195121951219512,217.11999999999975,43400.4,0
1,301.8,311.0,1756,26.7,33,0,0,0,0,0,0,9.199999999999989,46885.2,1.1913357400722022,245.6399999999997,46885.2,0
1,301.7,310.9,1300,62.7,36,0,0,0,0,0,0,9.199999999999989,81510.0,0.5651491365777079,576.8399999999993,81510.0,0
1,301.7,311.0,1311,55.8,39,0,0,0,0,0,0,9.300000000000011,73153.8,0.6866197183098592,518.9400000000006,73153.8,0
0,301.7,310.9,1636,31.3,42,0,0,0,0,0,0,9.199999999999989,51206.8,1.30030959752322,287.95999999999964,51206.8,0
0,301.6,310.9,1643,34.1,44,0,0,0,0,0,0,9.299999999999955,56026.3,1.2535612535612535,317.12999999999846,56026.3,0
0,301.6,310.8,1418,44.7,46,0,0,0,0,0,0,9.199999999999989,63384.600000000006,1.0065645514223194,411.2399999999995,63384.600000000006,0
1,301.7,310.8,1516,40.4,48,0,0,0,0,0,0,9.100000000000023,61246.4,1.1594202898550725,367.6400000000009,61246.4,0
2,301.6,310.9,1419,50.2,51,0,0,0,0,0,0,9.299999999999955,71233.8,0.99609375,466.85999999999774,71233.8,1
0,301.6,310.9,1623,34.1,56,0,0,0,0,0,0,9.299999999999955,55344.3,1.5954415954415955,317.12999999999846,55344.3,1
1,301.6,310.8,1664,32.0,58,0,0,0,0,0,0,9.199999999999989,53248.0,1.7575757575757576,294.39999999999964,53248.0,1
1,301.5,310.7,1744,28.2,61,0,0,0,0,0,0,9.199999999999989,49180.799999999996,2.089041095890411,259.43999999999966,49180.799999999996,1
1,301.5,310.7,1510,36.0,64,0,0,0,0,0,0,9.199999999999989,54360.0,1.7297297297297298,331.1999999999996,54360.0,1
1,301.5,310.6,1382,58.1,67,0,0,0,0,0,0,9.100000000000023,80294.2,1.1336717428087986,528.7100000000013,80294.2,1
0,301.4,310.6,1381,46.1,70,0,0,0,0,0,0,9.200000000000045,63664.1,1.4861995753715498,424.1200000000021,63664.1,1
0,301.3,310.6,1556,39.0,72,0,0,0,0,0,0,9.300000000000011,60684.0,1.8,362.70000000000044,60684.0,1
1,301.4,310.6,1464,37.4,74,0,0,0,0,0,0,9.200000000000045,54753.6,1.9270833333333335,344.0800000000017,54753.6,1
0,301.4,310.6,1481,37.6,77,0,0,0,0,0,0,9.200000000000045,55685.6,1.994818652849741,345.9200000000017,55685.6,1
0,301.5,310.7,1323,49.7,79,0,0,0,0,0,0,9.199999999999989,65753.1,1.5581854043392505,457.23999999999944,65753.1,1
0,301.5,310.7,1426,46.1,81,0,0,0,0,0,0,9.199999999999989,65738.6,1.7197452229299361,424.1199999999995,65738.6,1
2,301.4,310.7,1516,36.4,83,0,0,0,0,0,0,9.300000000000011,55182.4,2.2192513368983957,338.5200000000004,55182.4,1
0,301.3,310.6,1416,45.2,88,0,0,0,0,0,0,9.300000000000011,64003.200000000004,1.9047619047619047,420.3600000000005,64003.200000000004,1
0,301.3,310.6,1440,53.8,90,0,0,0,0,0,0,9.300000000000011,77472.0,1.6423357664233578,500.3400000000006,77472.0,1
0,301.3,310.6,1576,30.4,92,0,0,0,0,0,0,9.300000000000011,47910.399999999994,2.9299363057324843,282.7200000000003,47910.399999999994,1
0,301.3,310.6,1387,53.6,94,0,0,0,0,0,0,9.300000000000011,74343.2,1.7216117216117215,498.48000000000064,74343.2,1
1,301.4,310.6,1464,48.6,96,0,0,0,0,0,0,9.200000000000045,71150.40000000001,1.9354838709677418,447.1200000000022,71150.40000000001,1
0,301.4,310.6,2137,18.0,99,0,0,0,0,0,0,9.200000000000045,38466.0,5.2105263157894735,165.60000000000082,38466.0,1
1,301.4,310.6,1431,40.6,101,0,0,0,0,0,0,9.200000000000045,58098.6,2.4278846153846154,373.52000000000186,58098.6,1
0,301.3,310.6,1458,48.0,104,0,0,0,0,0,0,9.300000000000011,69984.0,2.122448979591837,446.40000000000055,69984.0,1
0,301.4,310.7,1280,61.0,106,0,0,0,0,0,0,9.300000000000011,78080.0,1.7096774193548387,567.3000000000006,78080.0,1
